Source,Target,Weight
CarmenRCuello,odonelorza2011,0.17391304347826086
CarmenRCuello,mdcospedal,0.03162055335968379
CarmenRCuello,perejoanpons,0.16600790513833993
CarmenRCuello,IgnasiCandela,0.036561264822134384
CarmenRCuello,JuLMilla,0.17984189723320157
CarmenRCuello,jaimedeolano,0.037549407114624504
CarmenRCuello,micaela_navarro,0.2549407114624506
CarmenRCuello,AAlvarezAlvarez,0.19960474308300397
CarmenRCuello,joanmena,0.021739130434782608
CarmenRCuello,joanbaldovi,0.040513833992094864
CarmenRCuello,jsalvadorduch,0.030632411067193676
CarmenRCuello,pepecanonucia,0.0691699604743083
CarmenRCuello,antonipostius,0.0009881422924901185
CarmenRCuello,AvelinoPP,0.036561264822134384
CarmenRCuello,LuisSalvador,0.017786561264822136
CarmenRCuello,herick_campos,0.25296442687747034
CarmenRCuello,ierrejon,0.042490118577075096
CarmenRCuello,EBataller,0.03458498023715415
CarmenRCuello,MayoralRafa,0.06422924901185771
CarmenRCuello,mrhciudadanos,0.04841897233201581
CarmenRCuello,ma_bustamante84,0.046442687747035576
CarmenRCuello,MartaGlezVzqz,0.037549407114624504
CarmenRCuello,emilio_delrio,0.009881422924901186
CarmenRCuello,MLorenzo2018,0.016798418972332016
CarmenRCuello,mapaniagua,0.018774703557312252
CarmenRCuello,BeatrizEscu,0.046442687747035576
CarmenRCuello,BienveDeArriba,0.021739130434782608
CarmenRCuello,juanmalpr,0.04841897233201581
CarmenRCuello,EvaGSempere,0.024703557312252964
CarmenRCuello,Pablo_Iglesias_,0.05039525691699605
CarmenRCuello,diego__clemente,0.058300395256917
CarmenRCuello,anamarcelloana,0.02766798418972332
CarmenRCuello,Hernanzsofia,0.1324110671936759
CarmenRCuello,estercapella,0.02766798418972332
CarmenRCuello,miriamnoguerasM,0.009881422924901186
CarmenRCuello,VirginiaSalmeCs,0.05237154150197629
CarmenRCuello,mariagv,0.1442687747035573
CarmenRCuello,emeterina,0.16897233201581027
CarmenRCuello,pedroacedo,0.003952569169960474
CarmenRCuello,Guadalupem1960,0.2450592885375494
CarmenRCuello,SimancasRafael,0.22134387351778656
CarmenRCuello,juanviperezaras,0.041501976284584984
CarmenRCuello,_Irene_Rivera,0.015810276679841896
CarmenRCuello,elenabastidasb,0.041501976284584984
CarmenRCuello,DolorsMM,0.0266798418972332
CarmenRCuello,joaquintorrevie,0.025691699604743084
CarmenRCuello,maherediadiaz,0.3191699604743083
CarmenRCuello,NachoSAmor,0.25889328063241107
CarmenRCuello,jruizcarbonell,0.08794466403162056
CarmenRCuello,NTremino,0.025691699604743084
CarmenRCuello,JATorresMora,0.35079051383399207
CarmenRCuello,MarcLamua,0.11956521739130435
CarmenRCuello,anamadrazo61,0.02865612648221344
CarmenRCuello,CarmenRCuello,1.0
CarmenRCuello,MercePerea,0.25691699604743085
CarmenRCuello,capdevilajoan,0.01383399209486166
CarmenRCuello,J_Sanchez_Serna,0.00691699604743083
CarmenRCuello,Saludisabel,0.020750988142292492
CarmenRCuello,AlfonsoCandon,0.007905138339920948
CarmenRCuello,estherpcamarero,0.17687747035573123
CarmenRCuello,martamartirio,0.05533596837944664
CarmenRCuello,sergimiquel,0.036561264822134384
CarmenRCuello,MiguelGaraulet,0.030632411067193676
CarmenRCuello,GregorioCmara,0.3211462450592885
CarmenRCuello,xavieritja,0.012845849802371542
CarmenRCuello,Jefernandezmoya,0.03359683794466403
CarmenRCuello,gpalacinguarne,0.16996047430830039
CarmenRCuello,juanBravoBaena,0.041501976284584984
CarmenRCuello,felixaltafulla,0.03162055335968379
CarmenRCuello,MarcialGoBal,0.016798418972332016
CarmenRCuello,Sonia_Farre,0.005928853754940711
CarmenRCuello,guillermomeijon,0.18379446640316205
CarmenRCuello,abalosmeco,0.1600790513833992
CarmenRCuello,Angeles_isac,0.04940711462450593
CarmenRCuello,jjalonso10,0.010869565217391304
CarmenRCuello,bernabepaco,0.009881422924901186
CarmenRCuello,oskarmatute,0.023715415019762844
CarmenRCuello,AliciaSCamacho,0.03458498023715415
MercePerea,Adrilastra,0.17173738991192955
MercePerea,_mundus,0.05644515612489992
MercePerea,mrenau,0.06865492393915132
MercePerea,sorayapsoe,0.11188951160928742
MercePerea,JVMariBoso,0.016413130504403524
MercePerea,ruanojavier,0.022017614091273018
MercePerea,soniafetesoro,0.10368294635708566
MercePerea,ManoloMonereo,0.006605284227381905
MercePerea,frdelatorre,0.040632506004803844
MercePerea,luzseijo,0.08286629303442754
MercePerea,CesarJRamos,0.12029623698959167
MercePerea,sanchezcastejon,0.0012009607686148918
MercePerea,lciuro,0.033026421136909526
MercePerea,Mjesusserranoj,0.10128102481985589
MercePerea,GirautaOficial,0.01821457165732586
MercePerea,herrerobono,0.01301040832666133
MercePerea,martintoledano,0.03042433947157726
MercePerea,isabelrguez,0.08006405124099279
MercePerea,vicpiriz1975,0.029623698959167333
MercePerea,RitaBosaho,0.02902321857485989
MercePerea,casanyeta,0.01421136909527622
MercePerea,felipe_sicilia,0.05024019215372298
MercePerea,PiliCancela,0.11829463570856685
MercePerea,SSumelzo,0.17694155324259409
MercePerea,cesarluena,0.10688550840672538
MercePerea,antoniotrevin,0.1345076060848679
MercePerea,JaumeMoyaM,0.06525220176140913
MercePerea,TeoGarciaEgea,0.028622898318654923
MercePerea,AntonioHurtado,0.04423538831064852
MercePerea,Irene_Montero_,0.06204963971176942
MercePerea,AnaZurita7,0.015612489991993595
MercePerea,VeraNoelia,0.035028022417934346
MercePerea,lidiaguinart,0.14491593274619696
MercePerea,FernanVello,0.008807045636509208
MercePerea,vendrellj,0.0976781425140112
MercePerea,PericoArrojo,0.03462770216172938
MercePerea,pilarmarcosd,0.048638911128903124
MercePerea,ionebelarra,0.04143314651721377
MercePerea,FranciscoIgea,0.019015212169735788
MercePerea,Carre1Ascension,0.007205764611689352
MercePerea,PabloBellido_Az,0.08086469175340272
MercePerea,odonelorza2011,0.17493995196156925
MercePerea,mdcospedal,0.019015212169735788
MercePerea,perejoanpons,0.16653322658126501
MercePerea,IgnasiCandela,0.04183346677341873
MercePerea,JuLMilla,0.10028022417934347
MercePerea,jaimedeolano,0.02822257806244996
MercePerea,micaela_navarro,0.04783827061649319
MercePerea,AAlvarezAlvarez,0.11028823058446757
MercePerea,joanmena,0.06605284227381905
MercePerea,joanbaldovi,0.041032826261008806
MercePerea,jsalvadorduch,0.05044035228182546
MercePerea,pepecanonucia,0.04723779023218575
MercePerea,antonipostius,0.019415532425940754
MercePerea,AvelinoPP,0.016012810248198558
MercePerea,LuisSalvador,0.008606885508406725
MercePerea,herick_campos,0.100080064051241
MercePerea,ierrejon,0.06285028022417935
MercePerea,EBataller,0.040032025620496396
MercePerea,MayoralRafa,0.06845476381104884
MercePerea,mrhciudadanos,0.03102481985588471
MercePerea,ma_bustamante84,0.01301040832666133
MercePerea,MartaGlezVzqz,0.024619695756605286
MercePerea,emilio_delrio,0.013811048839071256
MercePerea,MLorenzo2018,0.010608486789431545
MercePerea,mapaniagua,0.014411529223378704
MercePerea,BeatrizEscu,0.0300240192153723
MercePerea,BienveDeArriba,0.019815852682145717
MercePerea,juanmalpr,0.05084067253803042
MercePerea,EvaGSempere,0.019015212169735788
MercePerea,Pablo_Iglesias_,0.06385108086469175
MercePerea,diego__clemente,0.03122497998398719
MercePerea,anamarcelloana,0.03122497998398719
MercePerea,Hernanzsofia,0.06405124099279423
MercePerea,estercapella,0.07506004803843075
MercePerea,miriamnoguerasM,0.027622097678142513
MercePerea,VirginiaSalmeCs,0.014411529223378704
MercePerea,mariagv,0.13030424339471577
MercePerea,emeterina,0.03462770216172938
MercePerea,pedroacedo,0.00600480384307446
MercePerea,Guadalupem1960,0.10948759007205765
MercePerea,SimancasRafael,0.10868694955964772
MercePerea,juanviperezaras,0.0322257806244996
MercePerea,_Irene_Rivera,0.007205764611689352
MercePerea,elenabastidasb,0.02542033626901521
MercePerea,DolorsMM,0.01921537229783827
MercePerea,joaquintorrevie,0.023819055244195357
MercePerea,maherediadiaz,0.07926341072858287
MercePerea,NachoSAmor,0.14091273018414732
MercePerea,jruizcarbonell,0.1465172137710168
MercePerea,NTremino,0.011008807045636509
MercePerea,JATorresMora,0.1433146517213771
MercePerea,MarcLamua,0.12790232185748598
MercePerea,anamadrazo61,0.02401921537229784
MercePerea,CarmenRCuello,0.05204163330664532
MercePerea,MercePerea,1.0
MercePerea,capdevilajoan,0.04283426741393114
MercePerea,J_Sanchez_Serna,0.019015212169735788
MercePerea,Saludisabel,0.02642113690952762
MercePerea,AlfonsoCandon,0.010208166533226582
MercePerea,estherpcamarero,0.06865492393915132
MercePerea,martamartirio,0.041032826261008806
MercePerea,sergimiquel,0.08126501200960769
MercePerea,MiguelGaraulet,0.018815052041633307
MercePerea,GregorioCmara,0.09347477982385909
MercePerea,xavieritja,0.03582866293034428
MercePerea,Jefernandezmoya,0.017614091273018415
MercePerea,gpalacinguarne,0.07045636509207366
MercePerea,juanBravoBaena,0.025820656525220177
MercePerea,felixaltafulla,0.04983987189751801
MercePerea,MarcialGoBal,0.012610088070456365
MercePerea,Sonia_Farre,0.028823058446757407
MercePerea,guillermomeijon,0.08726981585268215
MercePerea,abalosmeco,0.10748598879103283
MercePerea,Angeles_isac,0.02301841473178543
MercePerea,jjalonso10,0.007606084867894315
MercePerea,bernabepaco,0.00700560448358687
MercePerea,oskarmatute,0.03022417934347478
MercePerea,AliciaSCamacho,0.029823859087269818
capdevilajoan,Adrilastra,0.005841627001298139
capdevilajoan,_mundus,0.022284725227174382
capdevilajoan,mrenau,0.024231934227607096
capdevilajoan,sorayapsoe,0.004759844223279966
capdevilajoan,JVMariBoso,0.005192557334487235
capdevilajoan,ruanojavier,0.0036780614452617912
capdevilajoan,soniafetesoro,0.006490696668109044
capdevilajoan,ManoloMonereo,0.0025962786672436176
capdevilajoan,frdelatorre,0.007572479446127218
capdevilajoan,luzseijo,0.003028991778450887
capdevilajoan,CesarJRamos,0.011899610558199913
capdevilajoan,sanchezcastejon,0.00021635655560363478
capdevilajoan,lciuro,0.056252704456945045
capdevilajoan,Mjesusserranoj,0.0049762007788836
capdevilajoan,GirautaOficial,0.0054089138900908695
capdevilajoan,herrerobono,0.004759844223279966
capdevilajoan,martintoledano,0.005192557334487235
capdevilajoan,isabelrguez,0.006490696668109044
capdevilajoan,vicpiriz1975,0.006707053223712679
capdevilajoan,RitaBosaho,0.006274340112505409
capdevilajoan,casanyeta,0.01125054089138901
capdevilajoan,felipe_sicilia,0.0019472090004327132
capdevilajoan,PiliCancela,0.008870618779749026
capdevilajoan,SSumelzo,0.011466897446992644
capdevilajoan,cesarluena,0.006490696668109044
capdevilajoan,antoniotrevin,0.007572479446127218
capdevilajoan,JaumeMoyaM,0.08199913457377758
capdevilajoan,TeoGarciaEgea,0.008005192557334487
capdevilajoan,AntonioHurtado,0.0073561228905235825
capdevilajoan,Irene_Montero_,0.010601471224578106
capdevilajoan,AnaZurita7,0.0028126352228472523
capdevilajoan,VeraNoelia,0.005841627001298139
capdevilajoan,lidiaguinart,0.013414106447425357
capdevilajoan,FernanVello,0.004543487667676331
capdevilajoan,vendrellj,0.05127650367806145
capdevilajoan,PericoArrojo,0.0034617048896581565
capdevilajoan,pilarmarcosd,0.014712245781047165
capdevilajoan,ionebelarra,0.009086975335352661
capdevilajoan,FranciscoIgea,0.004543487667676331
capdevilajoan,Carre1Ascension,0.0012981393336218088
capdevilajoan,PabloBellido_Az,0.004327131112072695
capdevilajoan,odonelorza2011,0.01536131544785807
capdevilajoan,mdcospedal,0.002379922111639983
capdevilajoan,perejoanpons,0.020121159671138037
capdevilajoan,IgnasiCandela,0.013846819558632626
capdevilajoan,JuLMilla,0.009519688446559932
capdevilajoan,jaimedeolano,0.0049762007788836
capdevilajoan,micaela_navarro,0.0021635655560363477
capdevilajoan,AAlvarezAlvarez,0.008437905668541757
capdevilajoan,joanmena,0.04392038078753786
capdevilajoan,joanbaldovi,0.014279532669839896
capdevilajoan,jsalvadorduch,0.08978797057550844
capdevilajoan,pepecanonucia,0.007139766334919948
capdevilajoan,antonipostius,0.04154045867589788
capdevilajoan,AvelinoPP,0.003245348334054522
capdevilajoan,LuisSalvador,0.0021635655560363477
capdevilajoan,herick_campos,0.005625270445694505
capdevilajoan,ierrejon,0.02033751622674167
capdevilajoan,EBataller,0.017741237559498052
capdevilajoan,MayoralRafa,0.014712245781047165
capdevilajoan,mrhciudadanos,0.0038944180008654264
capdevilajoan,ma_bustamante84,0.0028126352228472523
capdevilajoan,MartaGlezVzqz,0.004110774556469061
capdevilajoan,emilio_delrio,0.0034617048896581565
capdevilajoan,MLorenzo2018,0.0021635655560363477
capdevilajoan,mapaniagua,0.0034617048896581565
capdevilajoan,BeatrizEscu,0.005192557334487235
capdevilajoan,BienveDeArriba,0.0049762007788836
capdevilajoan,juanmalpr,0.010168758113370835
capdevilajoan,EvaGSempere,0.0054089138900908695
capdevilajoan,Pablo_Iglesias_,0.0149286023366508
capdevilajoan,diego__clemente,0.004110774556469061
capdevilajoan,anamarcelloana,0.0036780614452617912
capdevilajoan,Hernanzsofia,0.004327131112072695
capdevilajoan,estercapella,0.23344872349632192
capdevilajoan,miriamnoguerasM,0.11618347035915189
capdevilajoan,VirginiaSalmeCs,0.0017308524448290783
capdevilajoan,mariagv,0.006490696668109044
capdevilajoan,emeterina,0.0017308524448290783
capdevilajoan,pedroacedo,0.003028991778450887
capdevilajoan,Guadalupem1960,0.004759844223279966
capdevilajoan,SimancasRafael,0.005625270445694505
capdevilajoan,juanviperezaras,0.0028126352228472523
capdevilajoan,_Irene_Rivera,0.0017308524448290783
capdevilajoan,elenabastidasb,0.005625270445694505
capdevilajoan,DolorsMM,0.012115967113803548
capdevilajoan,joaquintorrevie,0.006057983556901774
capdevilajoan,maherediadiaz,0.004759844223279966
capdevilajoan,NachoSAmor,0.014495889225443532
capdevilajoan,jruizcarbonell,0.004759844223279966
capdevilajoan,NTremino,0.0006490696668109044
capdevilajoan,JATorresMora,0.009086975335352661
capdevilajoan,MarcLamua,0.034833405452185204
capdevilajoan,anamadrazo61,0.0036780614452617912
capdevilajoan,CarmenRCuello,0.003028991778450887
capdevilajoan,MercePerea,0.046300302899177845
capdevilajoan,capdevilajoan,1.0
capdevilajoan,J_Sanchez_Serna,0.004759844223279966
capdevilajoan,Saludisabel,0.006490696668109044
capdevilajoan,AlfonsoCandon,0.004110774556469061
capdevilajoan,estherpcamarero,0.005625270445694505
capdevilajoan,martamartirio,0.007572479446127218
capdevilajoan,sergimiquel,0.1194288186932064
capdevilajoan,MiguelGaraulet,0.0038944180008654264
capdevilajoan,GregorioCmara,0.007572479446127218
capdevilajoan,xavieritja,0.11358719169190827
capdevilajoan,Jefernandezmoya,0.004110774556469061
capdevilajoan,gpalacinguarne,0.005841627001298139
capdevilajoan,juanBravoBaena,0.006057983556901774
capdevilajoan,felixaltafulla,0.020121159671138037
capdevilajoan,MarcialGoBal,0.003245348334054522
capdevilajoan,Sonia_Farre,0.018390307226308956
capdevilajoan,guillermomeijon,0.005192557334487235
capdevilajoan,abalosmeco,0.007139766334919948
capdevilajoan,Angeles_isac,0.0036780614452617912
capdevilajoan,jjalonso10,0.0017308524448290783
capdevilajoan,bernabepaco,0.0021635655560363477
capdevilajoan,oskarmatute,0.02444829078321073
capdevilajoan,AliciaSCamacho,0.008870618779749026
J_Sanchez_Serna,Adrilastra,0.03331314354936402
J_Sanchez_Serna,_mundus,0.07752877044215627
J_Sanchez_Serna,mrenau,0.09024833434282253
J_Sanchez_Serna,sorayapsoe,0.03028467595396729
J_Sanchez_Serna,JVMariBoso,0.01029678982434888
J_Sanchez_Serna,ruanojavier,0.050878255602665054
J_Sanchez_Serna,soniafetesoro,0.025439127801332527
J_Sanchez_Serna,ManoloMonereo,0.07934585099939431
J_Sanchez_Serna,frdelatorre,0.014536644457904301
J_Sanchez_Serna,luzseijo,0.01635372501514234
J_Sanchez_Serna,CesarJRamos,0.03331314354936402
J_Sanchez_Serna,sanchezcastejon,0.0
J_Sanchez_Serna,lciuro,0.010902483343428226
J_Sanchez_Serna,Mjesusserranoj,0.015142337976983646
J_Sanchez_Serna,GirautaOficial,0.009085402786190187
J_Sanchez_Serna,herrerobono,0.01635372501514234
J_Sanchez_Serna,martintoledano,0.008479709267110842
J_Sanchez_Serna,isabelrguez,0.01635372501514234
J_Sanchez_Serna,vicpiriz1975,0.009085402786190187
J_Sanchez_Serna,RitaBosaho,0.10902483343428225
J_Sanchez_Serna,casanyeta,0.013930950938824955
J_Sanchez_Serna,felipe_sicilia,0.01029678982434888
J_Sanchez_Serna,PiliCancela,0.028467595396729255
J_Sanchez_Serna,SSumelzo,0.04058146577831617
J_Sanchez_Serna,cesarluena,0.019987886129618413
J_Sanchez_Serna,antoniotrevin,0.04784978800726832
J_Sanchez_Serna,JaumeMoyaM,0.10357359176256814
J_Sanchez_Serna,TeoGarciaEgea,0.044215626892792244
J_Sanchez_Serna,AntonioHurtado,0.01029678982434888
J_Sanchez_Serna,Irene_Montero_,0.12235009085402786
J_Sanchez_Serna,AnaZurita7,0.0060569351907934586
J_Sanchez_Serna,VeraNoelia,0.06480920654149
J_Sanchez_Serna,lidiaguinart,0.01150817686250757
J_Sanchez_Serna,FernanVello,0.047244094488188976
J_Sanchez_Serna,vendrellj,0.08176862507571168
J_Sanchez_Serna,PericoArrojo,0.05754088431253786
J_Sanchez_Serna,pilarmarcosd,0.01635372501514234
J_Sanchez_Serna,ionebelarra,0.10841913991520291
J_Sanchez_Serna,FranciscoIgea,0.012719563900666263
J_Sanchez_Serna,Carre1Ascension,0.03573591762568141
J_Sanchez_Serna,PabloBellido_Az,0.022410660205935795
J_Sanchez_Serna,odonelorza2011,0.041792852816474865
J_Sanchez_Serna,mdcospedal,0.0030284675953967293
J_Sanchez_Serna,perejoanpons,0.03815869170199879
J_Sanchez_Serna,IgnasiCandela,0.039975772259236826
J_Sanchez_Serna,JuLMilla,0.024227740763173834
J_Sanchez_Serna,jaimedeolano,0.013325257419745608
J_Sanchez_Serna,micaela_navarro,0.004239854633555421
J_Sanchez_Serna,AAlvarezAlvarez,0.04542701393095094
J_Sanchez_Serna,joanmena,0.07571168988491823
J_Sanchez_Serna,joanbaldovi,0.028467595396729255
J_Sanchez_Serna,jsalvadorduch,0.03270745003028468
J_Sanchez_Serna,pepecanonucia,0.01877649909145972
J_Sanchez_Serna,antonipostius,0.0024227740763173833
J_Sanchez_Serna,AvelinoPP,0.0036341611144760752
J_Sanchez_Serna,LuisSalvador,0.0072683222289521504
J_Sanchez_Serna,herick_campos,0.013325257419745608
J_Sanchez_Serna,ierrejon,0.10720775287704422
J_Sanchez_Serna,EBataller,0.029678982434887948
J_Sanchez_Serna,MayoralRafa,0.13022410660205935
J_Sanchez_Serna,mrhciudadanos,0.0072683222289521504
J_Sanchez_Serna,ma_bustamante84,0.02604482132041187
J_Sanchez_Serna,MartaGlezVzqz,0.0060569351907934586
J_Sanchez_Serna,emilio_delrio,0.007874015748031496
J_Sanchez_Serna,MLorenzo2018,0.005451241671714113
J_Sanchez_Serna,mapaniagua,0.005451241671714113
J_Sanchez_Serna,BeatrizEscu,0.012719563900666263
J_Sanchez_Serna,BienveDeArriba,0.008479709267110842
J_Sanchez_Serna,juanmalpr,0.12113870381586916
J_Sanchez_Serna,EvaGSempere,0.03937007874015748
J_Sanchez_Serna,Pablo_Iglesias_,0.14476075105996367
J_Sanchez_Serna,diego__clemente,0.015142337976983646
J_Sanchez_Serna,anamarcelloana,0.10539067231980617
J_Sanchez_Serna,Hernanzsofia,0.013325257419745608
J_Sanchez_Serna,estercapella,0.02301635372501514
J_Sanchez_Serna,miriamnoguerasM,0.018170805572380374
J_Sanchez_Serna,VirginiaSalmeCs,0.0060569351907934586
